id	rank	name	childcount	min	max	mode	median	mean	stddev	sum16slist
16039	genus	Streptomyces	96	5	7			6.18	0.49	[6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 6, 6, 6, 6, 6, 7, 7, 6, 6, 6, 6, 6, 6, 6, 7, 6, 7, 6, 7, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 5, 6, 6, 6, 7, 7, 6, 7, 7, 7, 6, 6, 7, 6, 6, 6, 6, 6, 5, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 6, 6, 7, 6, 6, 7, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 5, 7, 6, 7, 6, 6, 6, 6, 5, 7, 6, 6, 6, 6, 6, 7, 7, 6]
16040	genus	Candidatus Riesia	2	2	2			2.00	0.00	[2, 2]
16041	genus	Paenalcaligenes	1	3	3			3.00	0.00	[3]
16042	genus	Thermoplasma	2	1	1			1.00	0.00	[1, 1, 1]
16043	genus	Candidatus Blochmannia	6	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1]
16044	genus	Citromicrobium	1	1	1			1.00	0.00	[1]
16045	genus	Sebaldella	1	4	4			4.00	0.00	[4]
16046	genus	Solimonas	1	2	2			2.00	0.00	[2]
16047	genus	Nocardioides	3	2	3			2.67	0.47	[3, 3, 2]
16048	genus	Candidatus Mikella	1	1	1			1.00	0.00	[1]
16049	genus	Anaeromyxobacter	3	2	2			2.00	0.00	[2, 2, 2, 2]
16050	genus	Acholeplasma	6	2	4			2.33	0.75	[4, 2, 2, 2, 2, 2, 2]
16051	genus	Pediococcus	5	4	5			4.40	0.49	[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4]
16052	genus	Borreliella	7	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
16053	genus	Robiginitalea	1	2	2			2.00	0.00	[2]
16054	genus	Gallaecimonas	1	6	6			6.00	0.00	[6]
16055	genus	Roseomonas	2	5	5			5.00	0.00	[5, 5]
16056	genus	Desulfovibrio	10	2	7			3.72	1.42	[3, 5, 3, 3, 2, 3, 4, 3, 2, 7, 5, 4, 5, 5]
16057	genus	Basilea	1	3	3			3.00	0.00	[3]
16058	genus	Fastidiosipila	1	2	2			2.00	0.00	[2]
16059	genus	Syntrophobacter	1	2	2			2.00	0.00	[2]
16060	genus	Microcoleus	1	4	4			4.00	0.00	[4]
16061	genus	Candidatus Profftella	1	1	1			1.00	0.00	[1, 1]
16062	genus	Alcaligenes	1	3	3			3.00	0.00	[3, 3, 3, 3]
16063	genus	Nonlabens	4	2	3			2.75	0.43	[2, 3, 3, 3]
16064	genus	Bernardetia	1	3	3			3.00	0.00	[3]
16065	genus	Plantactinospora	3	1	3			1.67	0.94	[1, 1, 3]
16066	genus	Candidatus Walczuchella	1	1	1			1.00	0.00	[1]
16067	genus	Janibacter	1	2	2			2.00	0.00	[2]
16068	genus	Spiribacter	2	1	1			1.00	0.00	[1, 1]
16069	genus	Saccharothrix	1	4	4			4.00	0.00	[4]
16070	genus	Dyadobacter	1	4	4			4.00	0.00	[4]
16071	genus	Spiroplasma	25	1	2			1.14	0.33	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
16072	genus	Corynebacterium	55	3	7			4.28	0.89	[3, 4, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 6, 4, 4, 3, 6, 4, 4, 5, 3, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 7, 4, 4, 5, 4, 6, 4, 5, 4, 4, 6, 6, 4, 4, 3, 5, 3, 4, 3, 3, 3, 4, 5, 4, 4, 4, 4]
16073	genus	Methylotenera	2	2	3			2.50	0.50	[2, 3]
16074	genus	Microcystis	2	2	2			2.00	0.00	[2, 2, 2, 2, 2]
16075	genus	Dermabacter	1	3	3			3.00	0.00	[3]
16076	genus	Thiohalobacter	1	1	1			1.00	0.00	[1]
16077	genus	Rubrivivax	1	3	3			3.00	0.00	[3]
16078	genus	Porphyromonas	3	2	4			3.33	0.94	[2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
16079	genus	Teredinibacter	1	3	3			3.00	0.00	[3]
16080	genus	Gilliamella	1	4	4			4.00	0.00	[4]
16081	genus	Oxalobacter	1	1	2			1.50	0.00	[1, 2]
16082	genus	Methylomonas	4	3	3			3.00	0.00	[3, 3, 3, 3]
16083	genus	Zobellella	1	8	8			8.00	0.00	[8]
16084	genus	Marinithermus	1	3	3			3.00	0.00	[3]
16085	genus	Pedobacter	5	3	7			5.00	1.41	[5, 6, 4, 3, 7]
16086	genus	Roseateles	1	4	4			4.00	0.00	[4]
16087	genus	Cystobacter	1	4	4			4.00	0.00	[4]
16088	genus	Dyella	3	2	2			2.00	0.00	[2, 2, 2]
16089	genus	Geosporobacter	1	11	11			11.00	0.00	[11]
16090	genus	Coxiella	2	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
16091	genus	Thalassococcus	1	1	1			1.00	0.00	[1]
16092	genus	Ndongobacter	1	3	3			3.00	0.00	[3]
16093	genus	Salipiger	1	4	4			4.00	0.00	[4]
16094	genus	Nitratireductor	2	1	2			1.50	0.50	[1, 2]
16095	genus	Candidatus Moranella	1	1	1			1.00	0.00	[1, 1]
16096	genus	Kushneria	2	4	4			4.00	0.00	[4, 4]
16097	genus	Jeotgalibacillus	1	9	9			9.00	0.00	[9]
16098	genus	Candidatus Nitrosotalea	1	1	1			1.00	0.00	[1]
16099	genus	Natronomonas	2	1	1			1.00	0.00	[1, 1]
16100	genus	Cryobacterium	2	3	3			3.00	0.00	[3, 3]
16101	genus	Filifactor	1	4	4			4.00	0.00	[4]
16102	genus	Asticcacaulis	1	3	3			3.00	0.00	[3]
16103	genus	Aeromonas	17	7	11			9.95	0.38	[9, 10, 10, 10, 10, 7, 9, 10, 10, 10, 10, 10, 10, 10, 10, 11, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
16104	genus	Sulfurisphaera	1	1	1			1.00	0.00	[1]
16105	genus	Leptothrix	1	2	2			2.00	0.00	[2]
16106	genus	Clostridium	30	1	16			9.11	2.49	[12, 12, 12, 12, 12, 9, 9, 9, 9, 8, 8, 9, 9, 9, 11, 11, 9, 9, 9, 9, 10, 9, 8, 10, 8, 11, 11, 10, 9, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 9, 9, 1, 9, 9, 9, 9, 10, 11, 11, 7, 7, 7, 11, 11, 11, 10, 4, 11, 9, 8, 12, 6, 4, 11, 11, 6, 10, 10, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 11, 7, 9, 10, 10, 10, 10, 7, 9, 9, 9, 6, 16, 10, 8, 10, 10, 9, 14, 16, 14, 16, 14, 14, 15, 8, 10, 9, 9, 9]
16107	genus	Sorangium	1	4	4			4.00	0.00	[4, 4, 4]
16108	genus	Paraglaciecola	1	6	6			6.00	0.00	[6]
16109	genus	Halanaeroarchaeum	1	1	1			1.00	0.00	[1, 1]
16110	genus	Caldicellulosiruptor	8	3	3			3.00	0.00	[3, 3, 3, 3, 3, 3, 3, 3]
16111	genus	Hydromonas	1	4	4			4.00	0.00	[4]
16112	genus	Paeniclostridium	1	17	17			17.00	0.00	[17]
16113	genus	Methanocorpusculum	1	3	3			3.00	0.00	[3]
16114	genus	Glaciecola	2	4	5			4.50	0.50	[4, 5]
16115	genus	Leminorella	1	7	7			7.00	0.00	[7]
16116	genus	Sulfurimonas	2	4	4			4.00	0.00	[4, 4]
16117	genus	Cyanobacterium	1	3	3			3.00	0.00	[3]
16118	family	Bartonellaceae	1	2	3			2.06	0.00	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2]
16119	family	Puniceicoccaceae	1	2	2			2.00	0.00	[2]
16120	family	Veillonellaceae	4	4	7			4.83	0.96	[5, 5, 4, 4, 4, 4, 6, 7, 7, 7, 6, 4]
16121	family	Enterococcaceae	4	4	7			4.99	0.60	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 5, 4, 5, 6, 6, 7, 5, 5, 4, 5, 5, 5, 6, 5]
16122	family	Salinisphaeraceae	1	2	2			2.00	0.00	[2]
16123	family	Ferroplasmaceae	1	1	1			1.00	0.00	[1, 1]
16124	family	Cyanothecaceae	1	2	3			2.33	0.00	[2, 2, 3, 3, 2, 2]
16125	family	Thermoanaerobacteraceae	7	1	4			2.89	1.08	[2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 2, 3, 4, 4, 1, 1, 1, 2, 1]
16126	family	Prevotellaceae	1	3	5			4.00	0.00	[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 5, 4, 4, 4, 4]
16127	family	Flammeovirgaceae	3	2	8			5.00	2.45	[5, 8, 2]
16128	family	Thermotogaceae	2	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
16129	family	Holosporaceae	1	1	1			1.00	0.00	[1]
16130	family	Chloroflexaceae	1	3	3			3.00	0.00	[3, 3, 3]
16131	family	Cuniculiplasmataceae	1	1	1			1.00	0.00	[1, 1]
16132	family	Lactobacillaceae	2	1	11			4.71	0.31	[1, 6, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 6, 6, 6, 5, 8, 4, 7, 7, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 4, 4, 4, 6, 4, 4, 4, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5, 5, 7, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 4, 6, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 4, 6, 6, 5, 4, 6, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 9, 9, 9, 9, 8, 11, 10, 8, 9, 8, 9, 9, 9, 9, 9, 9, 9, 9, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 7, 7, 7, 7, 7, 7, 7, 4, 4, 5, 7, 7, 8, 5, 5, 7, 7, 7, 7, 7, 7, 7, 7, 3, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4]
16133	family	Candidatus Nitrosocaldaceae	1	1	1			1.00	0.00	[1, 1]
16134	family	Micromonosporaceae	5	1	6			3.13	1.07	[6, 3, 6, 6, 6, 4, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3]
16135	family	Thermoplasmataceae	1	1	1			1.00	0.00	[1, 1, 1]
16136	family	Sphingomonadaceae	9	1	5			2.09	0.72	[2, 2, 2, 2, 1, 2, 4, 4, 2, 3, 2, 3, 2, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 4, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 3, 3, 3, 3, 5, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1]
16137	family	Corynebacteriaceae	1	3	7			4.28	0.00	[3, 4, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 6, 4, 4, 3, 6, 4, 4, 5, 3, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 7, 4, 4, 5, 4, 6, 4, 5, 4, 4, 6, 6, 4, 4, 3, 5, 3, 4, 3, 3, 3, 4, 5, 4, 4, 4, 4]
16138	family	Methylacidiphilaceae	1	1	1			1.00	0.00	[1, 1]
16139	family	Erysipelotrichaceae	4	3	14			8.98	4.09	[5, 12, 7, 3, 9, 5, 5, 4, 14]
16140	family	Clostridiales Family XIII. Incertae Sedis	2	2	2			2.00	0.00	[2, 2]
16141	family	Methanosarcinaceae	7	1	3			2.57	0.49	[2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 2]
16142	family	Methanococcaceae	2	2	4			2.36	0.36	[2, 4, 2, 2, 3, 3, 3, 3, 2, 3]
16143	family	Rhodobiaceae	3	1	1			1.00	0.00	[1, 1, 1]
16144	family	Acidothermaceae	1	1	1			1.00	0.00	[1]
16145	family	Alicyclobacillaceae	2	5	6			5.50	0.50	[5, 5, 6, 6]
16146	family	Alcanivoracaceae	2	2	3			2.70	0.30	[3, 2, 2, 2, 3, 3]
16147	family	Halorubraceae	4	2	3			2.12	0.22	[2, 2, 2, 2, 3]
16148	family	Alcaligenaceae	11	2	5			2.68	0.53	[3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 3, 4, 3, 3, 4, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3]
16149	family	Chroococcidiopsidaceae	1	3	3			3.00	0.00	[3]
16150	family	Wenzhouxiangellaceae	1	1	1			1.00	0.00	[1]
16151	family	Comamonadaceae	18	1	9			2.68	0.92	[2, 2, 3, 2, 2, 3, 3, 3, 3, 2, 3, 5, 3, 9, 2, 4, 2, 1, 2, 3, 2, 4, 3, 3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 5, 5, 5, 5, 2, 1, 2, 3, 3, 2, 2, 2, 2, 2, 3, 1, 2, 3, 3]
16152	family	Methanobacteriaceae	4	2	4			2.36	0.38	[2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2]
16153	family	Oscillospiraceae	1	3	3			3.00	0.00	[3]
16154	family	Gemmatimonadaceae	2	1	2			1.75	0.25	[1, 2, 2]
16155	family	Frankiaceae	1	2	3			2.33	0.00	[3, 2, 2, 2, 2, 3]
16156	family	Labilitrichaceae	1	4	4			4.00	0.00	[4]
16157	family	Nitrososphaeraceae	2	1	2			1.50	0.50	[1, 2]
16158	family	Legionellaceae	2	1	4			3.18	0.18	[3, 3, 3, 3, 1, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 3, 4, 4, 4]
16159	family	Spongiibacteraceae	3	2	3			2.33	0.47	[3, 2, 2]
16160	family	Morganellaceae	6	1	7			6.00	2.23	[1, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
16161	family	Methanocorpusculaceae	1	3	3			3.00	0.00	[3]
16162	family	Heliobacteriaceae	1	10	10			10.00	0.00	[10]
16163	family	Propionibacteriaceae	7	1	6			2.20	0.77	[2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 4, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2]
16164	family	Hafniaceae	3	7	10			8.06	0.18	[9, 9, 8, 8, 8, 8, 7, 8, 8, 9, 9, 7, 8, 10, 8, 8, 8, 8, 7, 8]
16165	family	Xanthobacteraceae	3	1	3			2.00	0.82	[2, 1, 3]
16166	family	Budviciaceae	2	7	7			7.00	0.00	[7, 7]
16167	family	Acidilobaceae	1	1	1			1.00	0.00	[1, 1]
16168	family	Ichthyobacteriaceae	1	1	1			1.00	0.00	[1]
16169	family	Beijerinckiaceae	2	2	3			2.50	0.50	[3, 2]
16170	family	Dehalococcoidaceae	1	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
16171	family	Peptoniphilaceae	5	2	4			3.30	0.75	[4, 3, 3, 4, 2, 3, 4]
16172	family	Nitrospiraceae	3	1	3			1.44	0.63	[2, 2, 2, 3, 1, 1, 1, 1, 1]
16173	family	Oxalobacteraceae	6	1	10			3.74	2.08	[7, 7, 7, 7, 7, 6, 8, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3, 3, 3, 8, 10, 1, 2, 8, 8, 1, 2]
16174	family	Chelatococcaceae	1	2	2			2.00	0.00	[2, 2]
16175	family	Hyphomicrobiaceae	8	1	3			1.75	0.66	[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2]
16176	family	Flavobacteriaceae	44	1	13			3.04	1.23	[2, 2, 3, 2, 3, 3, 2, 5, 5, 2, 6, 6, 4, 6, 6, 6, 6, 7, 2, 2, 4, 3, 3, 3, 3, 2, 4, 4, 3, 6, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, 4, 4, 4, 4, 4, 5, 2, 2, 2, 3, 3, 3, 3, 5, 2, 2, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 6, 7, 6, 5, 3, 3, 3, 5, 3, 4, 3, 5, 4, 13, 6, 7, 4, 5, 6, 6, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 2, 2, 2, 9, 5, 9, 8, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 2, 2, 2, 3, 3, 6, 6, 2, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 3, 3, 4, 2, 2, 3, 3, 3]
16177	family	Bradymonadaceae	1	5	5			5.00	0.00	[5]
16178	family	Pseudanabaenaceae	1	2	2			2.00	0.00	[2]
16179	family	Yersiniaceae	5	6	9			7.19	0.41	[8, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 6, 6, 6, 7, 6, 6, 7, 7, 6, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 9, 9, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
16180	family	Calditrichaceae	1	1	1			1.00	0.00	[1]
16181	family	Thermodesulfobiaceae	1	2	2			2.00	0.00	[2, 2]
16182	family	Cryomorphaceae	1	2	2			2.00	0.00	[2]
16183	family	Pseudoalteromonadaceae	1	5	12			8.67	0.00	[9, 5, 8, 10, 9, 9, 8, 7, 8, 9, 9, 8, 8, 8, 10, 9, 12, 12, 12, 8, 9, 9, 9, 9, 10, 8, 9, 7, 8, 8, 8]
16184	family	Acidaminococcaceae	1	3	6			4.50	0.00	[6, 3]
16185	family	Vicinamibacteraceae	1	1	1			1.00	0.00	[1]
